,Column1,Groserias,Vulgar,Agresivo,Ofensivo,Unnamed: 0
1753,,"@julioastillero @alitomorenoc @LaydaSansores Los que dicen ser diferentes. Así nuestro ""nuevo"" régimen. Pero bueno, AMLO es el segundo más popular a nivel mundial, celebremos",0,0,0,1753.0
4025,4025.0,"@JAlvarezFuentes @Mau_Bastien @carrenojose1 @ClauCorichi @gomezpickering @GuadalupeGonzCh @RaquelLPM @iremunoz @rivapa #Opinión | @miguelrcabanas ""Los ODS constituyen la versión más acabada del desarrollo sostenible. Reflejan un aprendizaje colectivo de siete décadas sobre políticas públicas adecuadas y de la cooperación internacional."" https://t.co/pTzJz9JU41 https://t.co/KHfnivkmaZ",0,0,0,
2470,2470.0,@leriava37 menos mal cómo ibas a vivir en ese moridero,0,0,0,
3282,,"¡Vende con la emoción y no con la razón!

En una nueva emisión de #BuenosDíasVPItv el máster en PNL, Leo Trechi (@LeoTrechi),  explicó la importancia de entender lo que sienten y desean los clientes para lograr una comunicación efectiva.

Aprende más ➡️
https://t.co/nJIdEqhLEp ⬅️ https://t.co/fnLSxQE3XT",0,0,0,3282.0
2175,,"SE HA CONVERTIDO EN UN RETO LLEVAR UNA PRENDA MÁS DE 5 VECES ¿POR QUÉ?

•Cada año la calidad de las prendas empeora, pierde color, se deforma o desgasta rápido.
•Las tendencias cambian rápido que no podemos seguir el ritmo. 
#sostenibilidad #fashionblogger",0,0,0,2175.0
3465,3465.0,"Hola amigos,🥰 que tengan una linda semana fructífera, 💜

Consulta:
¿Que hacen si les toca hacer un trabajo para alguien que les serruchó el piso😒, pero necesitan de sus servicios profesionales?

Hacen el trabajo",0,0,0,
3881,3881.0,"Si hay un idiota en el poder, es porque quienes lo eligieron están bien representados. Mahatma Gandhi. #AMLOMienteYNoDaResultados",0,0,0,
3345,3345.0,Noche lluviosa como para estar tomando el fresco desde este nuevo espacio que me acabo de conseguir https://t.co/kDsFOz2ECq,0,0,0,
2053,,@srrojo22 @Mayk_vehemente @Capitan_Garfi No es un ser humano? Ti eres retrasado mental supongo.,0,0,1,2053.0
696,,"@jrsestaca Tu y el son igualitos,ambos pagados ambos pendejos!",1,0,1,696.0
313,313.0,"@katmandoo8 LES ESCRIBO ESTA CANCIÓN VENEZOLANA.
EL HIJO E' SAN JUAN DE DIOS 
LE DIJO A SU MONIGOTE 
POR MAS QUE TE TONGONEES
SIEMPRE SE TE VE EL BOJOTE
LAS HIJAS DE ESE CARAJO SON HORRIBLES. DEBIÓ HACERSE UNA VASECTOMÍA ANTES",0,0,0,
5372,,Gracias señor presidente @lopezobrador_ y a usted también @adan_augusto políticos responsables del pueblo mexicano y de velar por la paz y la tranquilidad de nuestro país sumergido en tragedias desde que ustedes están al frente del poder político entregando su dignidad al crimen. https://t.co/WRX3nWtwxL,0,0,0,5372.0
4355,4355.0,"De este día tan jodido, al menos puedo estar feliz de que porfin pude quitar el chingado contestone que me había activado Telcel",1,0,0,
1014,1014.0,@crissolisss Copión,0,0,0,
760,760.0,"@samuel_garcias el que permitas que Estos anden por las calles de NL , lleva a :
1.-Irresponsabilidad
2.-contaminación
3.-reducción en la movilidad
4.-Ilegalidad
5.-Delincuencia
6.-Incremento de chatarra en NL

Que van hacer al caso? @SSeguridadNL @IMyANL @MedioAmbienteNL https://t.co/XcNZKQCf46",0,0,0,
5770,,@Mzavalagc La que tú y borracho delincuente de Felipe Calderón propiciaron al apoyar al cartel de Sinaloa y asesinar a Miles de mexicanos cínicos sinvergüenza ojalá reciban su castigo.,0,0,1,5770.0
5850,,@TaqueroDelMame @RusoZamogilny La puta ramera de Televisa @raul_perez_,1,0,1,5850.0
3660,,"@LaydaSansores @c_rafaelmelo A esperar, la cosa es q este tipejo cuiga al vote jajaj",0,0,1,3660.0
3224,3224.0,@CarLon_2020 Es el refrito del refrito. Qué falta de creatividad,0,0,0,
2088,,"#SeguimosDandoResultados
#5tolnformeEdomex 
Gran trabajo! https://t.co/jXa58CKBo1",0,0,0,2088.0
4583,4583.0,"Me: no te vayas a encular 🙄
Also me: me dijo corazón 🥰",1,0,0,
3873,,"@Telcel @ServicioTelcel por eso es que te roban en Mexico , Telcel se niega a darme de baja mi numero de celular, porque no me se la fecha de la primera llamada realizada, y  la fecha de activación de mi línea. son unos imbeciles https://t.co/0dx24PJhd7",0,0,1,3873.0
1111,1111.0,"@marcocisneros23 @JorgeGestoso Eso te ENSARTARON zombie descriteriado, otro coprófago vomitivo",0,0,1,
1701,1701.0,"@HEB_mexico Mi papá me inspiro a ser Tigre de Cora, que más puede uno presumir, que ser bien querido y educado por tus padres, el me enseño la pasión al futbol y en aquella final en casa vs Santos me termine de convencer!! Y arriba los TIGRES hijo de guacho nieto y compañia https://t.co/3fVBzaXf4i",0,0,0,
705,,"Pinches Qatarís pendejos, este mundial será un fiasco por tanta puta lesión 🤷🏻‍♂️",1,0,1,705.0
4770,4770.0,"@GmDavidM @nosoyemece @JonyBeltran_ Que quiere a skiper dice.. Garza.. Damian, gonzo, y si se pone mamon el jony, anda llevando al aczino y lobo.",1,0,0,
2665,2665.0,He encontrado 45 palabras (de 107) en #Palabreja (13/08/2022) https://t.co/UDRknbPZ0X,0,0,0,
256,,"wtf, agosto duró mil años y septiembre nos está metiendo 6 días en 3 segundos",0,0,0,256.0
3383,3383.0,@Pomsky_idk JAJAJAJAJ es el salon d la tarde y chismosos son siempre 😍,0,0,0,
4267,,"No mames, tenía años sin manejar el Accord y es 2001. 🤯",1,0,0,4267.0
1717,1717.0,@DiazCanelB Serás guanajo Canelón ? El cenicero está muerto hace años como va a cumplir años ? La estupidez de ustedes rosa la lokura yo creo que deben estar enfermos de la mente XD,0,0,1,
4146,,"y tú sigues dando vuelta’ en mi cabeza, carrusel",0,0,0,4146.0
829,829.0,"El hombre perverso levanta contienda, Y el chismoso aparta a los mejores amigos.
Pr. 16:28 RVR1960
https://t.co/bkBP7w3HfW https://t.co/9XvAVYbO6S",0,0,0,
1544,1544.0,"@NextFmMX @CoachLuisRobert @NextLuisRobert @DonLimon @DjArtyMX ¡Saludos Gallada! Llegó el esperado jueves del #GallitoIngles con la inigualable sección #NexerDelDia, hoy con @Karinapink19 directamente desde Toluca… ¡Que se pinte como Kiss!

Además habrá 
#IndianaJonesNextFM https://t.co/kQCYlpzrOf",0,0,0,
875,,es un gusto auditivo escuchar a alguien hablar francés,0,0,0,875.0
2345,,Si quieren romperse el hocico. Quien soy yo para impedirlo?,0,0,0,2345.0
4002,4002.0,"@Pedroleko @WinstonDelfor @samvera96 Pensé lo mismo, no les dió ni para imprimir un pendon. Pobrecitos!",0,0,0,
3475,,"@MMalaverM Manuel M me imagino q estas apoyando al pedófilo este q se hace llamar  cura, Pues bien por un minuto ponte en el lugar de los padre el cual este sucio abuso sexualmente de sus niños, pues imagínate q fueran tus niños o tus nietos, no te importaría? O es q tu igual al cura?",0,0,0,3475.0
349,,@toxcynt Hay que volverse coño de madre mas bien,1,0,0,349.0
3898,,Jajaja jajaja 😂😂😂 ésto es lo que APLAUDEN los imbéciles seguidores de la 4a. T? Tá cabrón NO? https://t.co/cuRHcQiRef,0,0,1,3898.0
3094,3094.0,"@hdezayaro Así debe ser, enfocado a su chamba, no como el populista que tenemos de presidente en el equipo, el comandante de la salvación del 17!",0,0,0,
105,105.0,felicidad extrema anormal a simple tristeza extrema común,0,0,0,
2354,2354.0,@edperonosheeran @M4ntillAle Y habló el medicucho.,0,0,1,
2502,,"@TomatazosCom hay dios ... no se trata de ser racista sobre negros en los Elfos ... se trata de respetar una obra autentica ... ""hagamos una película de Malcolm X"" que la interprete DiCaprio ... porque es más diversa de esa manera ... y también pongamos asiáticos ... para variar ...",0,0,0,2502.0
4580,4580.0,Ni de broma me volveré a encular. https://t.co/oJ5i2rHBip,1,0,0,
149,,Pendejo yo,1,0,0,149.0
1016,1016.0,"Y que tan copión es el prd de Morena? Ahora llaman a su próximo candidato a gobernador del edo de México, ""coordinador estatal de la agenda del sol  azteca"". Les suena? Coordinadora de comités de Morena del Estado de México.",0,0,0,
1032,1032.0,@MariettoPonce @JLozanoA @Letamaya @SEP_mx Experta en cromo desde hace 28 años,0,0,0,
2761,,@jlio_vera Versión LATAM,0,0,0,2761.0
2949,2949.0,"El Puentico de #Pinilla no sólo ha sufrido el ataque de los pintamonas, también los marranos que consideran que cualquier lugar es bueno para tirar escombros y que han querido dejar su sello en el entorno. #Zamoraentuits https://t.co/705UP0dTJR",0,0,1,
5046,5046.0,coool hoy me toca puteada jajaja,1,0,0,
3090,3090.0,Me parece tan risible ese tono populista al estilo de la política clásica y con aires de Abraham Lincoln que dan algunos Diputados. Ya actualízate amigo…😂,0,0,0,
5175,,@MarcosChacnRos1 @AngelMares315 Ahora decir la verdad sobre el socialismo y maduro es ser traidor JAJAJAJAJAJJAJAJAJAJAJAJAJAJA tu lo que eres es un jala bolas de tus verdugos,1,0,1,5175.0
515,515.0,"Un gran cambalache (el tango) que es la única manera de que farsas y farsantes tengan valor. 
Por allí anda un plato de lentejas disponible.",0,0,0,
2324,,"@cMonterdeG Y así nos quieren, pero habrá qué buscar cómo no darles el gusto.",0,0,0,2324.0
2011,2011.0,"@diegonoticia Teniendo a Cuesta, Lucumi y Espinosa nunca entendí el porqué tanta insistencia con ese larguirucho y su bailecito epiléptico en la selección.",0,0,0,
2782,2782.0,Los lobos con piel de cordero siempre serán peores que los zorros que cambian su pelaje pero no sus hábitos.,0,0,0,
1260,1260.0,"@elchaqueta @SkreamMachine @El_Espantajo_ @LaTarantina @Echarrasqueado @WeweMilus @Jennisopsia Ah caray, yo quisiera tener  uno de esos.",0,0,0,
2383,,@SinEmbargoMX Este señor es un cínico.,0,0,1,2383.0
937,937.0,"@SinLinea_Mx El cipayo ""izquierdi$ta"" junior se echa de cabeza solo: se entrega una plaza cuando se está en guer ra.
Y vaya que la ha hecho y a manos llenas, tanto de su propio bolsillo (la herencia paterna) como el de la USAID.
¡Cínico traidor a la Patria!",0,0,1,
894,,"Esta perrita anda fuera de su casa, alguien la conoce? Conoce a su dueño? Avísenle pliiis https://t.co/AXXYeRDpED",0,0,0,894.0
4062,4062.0,"Siento que esto va acabar mal, Mbappe anda muy alzado eso no se le hace a un jugador de la talla de Messi https://t.co/mrrxbXmPmc",0,0,0,
1506,1506.0,"@DonatoGarcia12 Aquí en Mexicalpan también.
Del gabacho la basura de ESPN para el mundo.",0,0,0,
3517,,"Me gusta lo simple no lo fácil,es muy diferente ✨👌🏻",0,0,0,3517.0
3211,3211.0,@LauraUlloa_CUN Entre lo rancio y podrido se encuentran,0,0,0,
2622,2622.0,"Hola @MrDoctorOficial, estaría bien que reaccionaras, dieras tu punto de vista médico y nos explicaras las situaciones del último video de Dalas Review y la probable negligencia medica que llevo a la muerte a su padrastro. Es un tema serio y se que tu eres muy respetuoso, tqm.",0,0,0,
1540,1540.0,"@PelonGomis El partido líder opositor es una fracaso, nadie le da like a sus publicaciones, los tapetitos deberían preocuparse más por sus gallos chsmuscados que por la gallada de enfrente. https://t.co/7FhcB05Hoi",0,0,0,
5871,,"@Yaya_blondie @ANTICOM59181411 @AlexFlorezH @PoliciaColombia Error....🤔
Error que lo hayan puesto en ese cargo
Error...que un IMBÉCIL de ese calibre haya Sido elegido por otra caterva de imbeciles
Error...que crea que está por encima de la autoridad
Error...que quisiera meter una ramera al hotel
Y la lista sigue",0,0,1,5871.0
3596,,"@JLozanoA @lorettaortiza @SCJN @CartonCalderon @Reforma Qué aburrido Calderón, cada que hay un personaje que le disgusta lo dibuja de gato... necesita un saco de creatividad (no de pus) y mejor crítica...",0,0,0,3596.0
2681,,@r_sotojr @jrsestaca Jajajajajaja te debería de contratar el enano drogadicto como su community manager y cromasable personal. Y ni que fuera el monito cilindrero que por una serie cree que Netflix trabaja para el Peje 😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆. Que tenga excelente día buen hombre!!,1,1,1,2681.0
3517,3517.0,"@mamalon1005 @korensky14 Oye subnormal, pregunta el abusador y prepotente @EnriqueVargasdV si lo apoyas en el diseño de su plan de campaña... 😁😁😁😁😁😁😁😁😁😁😁",0,1,1,
2844,2844.0,@riva_leo Mmmmm perejil frito???,0,0,0,
2955,2955.0,otra vez me acabé toda la piña lo que uno hace por los gays,0,0,0,
3050,,Nada más que mi cerebro produzca otra vez sus propios neurotransmisores y ufff unstoppable.,0,0,0,3050.0
2565,,Y mira que por un momento llegue creer que si era yo el del problema xd,0,0,0,2565.0
1056,1056.0,¿Soy la única que le da asco comer con cuchara? (obvio la sopa sí) 😔,0,0,0,
2484,,"@nuryamh Entonces no tuitées tonteras! es fácil, es una simple ley de la vida, ""toda acción tiene una reacción"", lo que pasa es que quizás no te fijas lo que tu haces primero 😉",0,0,0,2484.0
3344,,Soy demasiado idiota para seguir existiendo,0,0,1,3344.0
4313,4313.0,Sin hambre pero con el cerete sucio,0,0,0,
1035,,"@sazul710911 Tu y todas tus posibilidades positivas 
Lo que es y ya.
Otro perro hijodeputa",1,1,1,1035.0
189,,Admirar a un imbécil te hace un imbécil al cuadrado.,0,0,1,189.0
4744,,"@cefeche Hahaha Petro loco, Qué tiene que ver una cosa con la otra https://t.co/l02397t7Xp",0,0,0,4744.0
8,,"alch no quería pero me voy a poner bien pinche pedota el viernes, hace un vergo d falta",1,0,0,8.0
1053,,"@Jose65910442 Mi canción favorita de José Alfredo es la del perro negro, ensáyala",0,0,0,1053.0
1321,,"El hecho de que ahora me dedique mas al estudio que al trabajo me hace sentir un huevon,  aunque siga generando jajajajjaja",1,0,1,1321.0
671,671.0,"@VCDidier @Raphinhaismo @Gitano_shore @UNIVERSO_1899 Cateto que si ganaron tanto Bayern y Barcelona 6 títulos en un año natural por qué se jugaron todos en el mismo año,  pero que los mismos no correspondían a la misma temporada......",0,0,0,
4791,,"Banda, hace tiempo soy fan del #PostRock, y x eso quiero compartirles una lista de 10 tracks para aquellos q aún no se adentran en el maravilloso submundo q este género nos regala. Espero disfruten estas rolitas, pónganse los audífonos.

Mauna Kea - Gaia
https://t.co/aS00JQ8YU7",0,0,0,4791.0
2742,2742.0,"@PCristopherCort @angiemenes_ hay muchos que estan en contra de los dichos del Papa y no solo son argentinos, el Papismo no es beneficioso para la Iglesia realmente",0,0,0,
1369,,@Georgie34496543 @QuePerturbador Lea no sea huevón.,1,0,1,1369.0
2627,,@CarlosAbejorro No hay huevos para comer?,0,0,0,2627.0
1729,1729.0,"@Reforma @Pontifex_es 2/6 Eliminaron toda oposición, y en todas las plazas públicas hay banderas del partido de Ortega, también todos los postes del país están pintados de rojinegro, los colores del partido Frente Sandinista de Liberación Nacional (López quisiera a todo México pintado de guinda) https://t.co/ng9Y5lOyas",0,0,0,
4329,4329.0,@Faitelson_ESPN Tu no lograste evitar el chingadazo directo a tu paladar que te arrojó el Sayayin de Tepito,1,0,0,
2958,2958.0,@OterosPizza ¡La piña! 🤦🏻‍♀️ ¿Todo bien en casa???? 😅,0,0,0,
159,,"""Ay siiii, pendejo"" 
-Yo antes de ver qué efectivamente si",1,0,1,159.0
1942,1942.0,AJAJAJAJAJJAA mi papá diciéndome que no vaya a odisea por joto,0,0,0,
3608,3608.0,"@Alex10734697 @MariettoPonce A este tipejo asqueroso💩 alias el mandril y ó saco de pus💩,  no le dará verguenza qué todo el mundo nos mofemos de él, de su marietto💩 y de su mujer??? https://t.co/f5UxpCPbUd",1,0,1,
5199,5199.0,UNA MAS QUE ME HAGAS MALDITA UNA MAS Y TE VERGUEO,1,1,0,
35,35.0,"@PonchoGutz Y te creo mijo, el buen gusto no se compra!!! Aunque recibas harto chayote de López Obrador, tu seguirás perfumándote en Liverpool. Tú eres un ocasionado advenedizo nada más",0,0,0,
4648,,"@TioZoom_ Ante la duda el rompe túneles D:

(y solo para aclarar, odio la bola de sabiduría y tenerla te da prácticamente lo que necesitas si tuviste una mala apertura, por lo que necesita un ajuste). https://t.co/mBDf1OStDl",0,0,0,4648.0
3206,,"@DeniseDresserG Jaja cuando tus argumentos son todos los crimines de Calderón a López, que militariza, que es un presiente narco, que roba, etc, ya solo les falta decir que López es un borracho jajaja, y sería @FelipeCalderon",0,0,0,3206.0
2975,,"@nayeli786 Es una verguenza esa señora fraudulente mitomana total, adicta a mentir y hacer montajes 👊danielle dithurbide 🤢

Lo bueno que ya tienen muy poco publico y cero credibilidad",0,0,1,2975.0
1107,1107.0,"@RicardoAlemanMx ponle a la mañanera, te están evidenciando (una vez más). Descastado",0,0,0,
1798,1798.0,@UnCiberSuicida También comer frijoles te ayuda a la anemia y es menos asqueroso que el hígado y al los frijoles les puedes echar quesito crema chile limón olv que rico voy por un plato 😋,0,0,0,
404,404.0,@DeniseDresserG @lopezobrador_ Seguramente estos qleros lo hicieron muy bien...y UD. Cacatua caroñera nunca dijo nada...!! https://t.co/xHGceoEx3Z,1,0,1,
4200,4200.0,Hoy la probé y bien sabrosa que es la cagalera https://t.co/BGuFNn2NQv,0,0,0,
487,,"Tantas veces lo leí y lo escribí,  @PRI_nacional y @alitomorenoc , traicionarian a México,  ya lo hicieron,  esta moralmente derrotados. 
Bye Alianza 
Pobre México.",0,0,0,487.0
5455,,"@GuivernoDestruc @Chelo_AntonioDV @yisustvOFICIAL Aman la pelea, pero no todos eran como vegeta que matan por placer, es como que alguien describa a los seres humanos desde la perspectiva de los Criminales y ladrones, no todos son asi algunos son buenos, jamas se describió la personalidad de Bardock de forma canonica hasta minus",0,0,0,5455.0
4830,4830.0,QUE SUCIA JAJAJAJA MEADA JAJAJAJA #LaMadrastra https://t.co/oFnsRanRSu,1,0,0,
3213,3213.0,"@MarkoCortes @CeciliaPatronL @GustavoMadero @JorgeRoHe @julenrementeria @ferdoval Su ""nuevo modelo"" trae mucho de lo rancio por lo cual han perdido en la mayoría de los estados de la república https://t.co/ATOlEcVwsY",0,0,0,
